query_id,relevant_count,naive_ndcg_at_10,naive_recall_at_10,naive_mrr_at_10,late_ndcg_at_10,late_recall_at_10,late_mrr_at_10,whole_document_ndcg_at_10,whole_document_recall_at_10,whole_document_mrr_at_10,late_minus_naive_ndcg_at_10
410,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
411,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
415,1,0.500000000000,1.000000000000,0.333333333333,0.356207187108,1.000000000000,0.166666666667,0.356207187108,1.000000000000,0.166666666667,-0.143792812892
421,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
431,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
436,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
437,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
439,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
440,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
443,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
452,2,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
475,1,0.333333333333,1.000000000000,0.142857142857,0.356207187108,1.000000000000,0.166666666667,0.356207187108,1.000000000000,0.166666666667,0.022873853775
478,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
491,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
501,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
502,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
507,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
508,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
513,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
514,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
516,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
517,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
521,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
525,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
527,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
528,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
532,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
533,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
535,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.356207187108,1.000000000000,0.166666666667,0.000000000000
536,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
539,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
540,2,0.613147192765,0.500000000000,1.000000000000,0.613147192765,0.500000000000,1.000000000000,0.613147192765,0.500000000000,1.000000000000,0.000000000000
544,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
549,1,0.500000000000,1.000000000000,0.333333333333,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.500000000000
551,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
552,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
554,1,0.333333333333,1.000000000000,0.142857142857,0.430676558073,1.000000000000,0.250000000000,0.356207187108,1.000000000000,0.166666666667,0.097343224740
560,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
569,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
575,1,0.000000000000,0.000000000000,0.000000000000,0.333333333333,1.000000000000,0.142857142857,0.356207187108,1.000000000000,0.166666666667,0.333333333333
577,1,0.430676558073,1.000000000000,0.250000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.200253195498
578,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
587,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
589,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
593,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
597,3,0.593172951520,1.000000000000,0.333333333333,0.967467983489,1.000000000000,1.000000000000,0.967467983489,1.000000000000,1.000000000000,0.374295031970
598,1,0.315464876786,1.000000000000,0.125000000000,0.301029995664,1.000000000000,0.111111111111,0.289064826318,1.000000000000,0.100000000000,-0.014434881122
613,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
619,2,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
623,1,0.630929753571,1.000000000000,0.500000000000,0.500000000000,1.000000000000,0.333333333333,0.430676558073,1.000000000000,0.250000000000,-0.130929753571
628,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
636,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
637,1,0.500000000000,1.000000000000,0.333333333333,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.130929753571
641,2,0.831554629584,1.000000000000,1.000000000000,0.877215315338,1.000000000000,1.000000000000,0.877215315338,1.000000000000,1.000000000000,0.045660685754
644,1,0.500000000000,1.000000000000,0.333333333333,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.500000000000
649,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
659,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
660,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
674,1,0.386852807235,1.000000000000,0.200000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.244076946337
684,1,0.430676558073,1.000000000000,0.250000000000,0.430676558073,1.000000000000,0.250000000000,0.430676558073,1.000000000000,0.250000000000,0.000000000000
